origin,dest,lat1,lon1,lat2,lon2,value
tgo,nld,8.619543,0.824782,52.132633,5.291266,426761399.0
nld,tgo,52.132633,5.291266,8.619543,0.824782,426761399.0
tza,jpn,-6.369028,34.888822,36.204824,138.252924,426704391.5
jpn,tza,36.204824,138.252924,-6.369028,34.888822,426704391.5
svn,dnk,46.151241,14.995463,56.26392,9.501785,426541918.0
dnk,svn,56.26392,9.501785,46.151241,14.995463,426541918.0
lux,cze,49.815273,6.129583,49.817492,15.472961999999999,425202403.5
cze,lux,49.817492,15.472961999999999,49.815273,6.129583,425202403.5
nor,lva,60.472024,8.468946,56.879635,24.603189,424709551.0
lva,nor,56.879635,24.603189,60.472024,8.468946,424709551.0
rou,isr,45.943160999999996,24.96676,31.046051000000002,34.851612,423811904.0
isr,rou,31.046051000000002,34.851612,45.943160999999996,24.96676,423811904.0
sen,bel,14.497401000000002,-14.452361999999999,50.503887,4.469936,422505779.0
bel,sen,50.503887,4.469936,14.497401000000002,-14.452361999999999,422505779.0
lka,idn,7.873054,80.77179699999999,-0.789275,113.921327,421695273.5
idn,lka,-0.789275,113.921327,7.873054,80.77179699999999,421695273.5
che,srb,46.818188,8.227511999999999,44.016521000000004,21.005859,421659413.5
srb,che,44.016521000000004,21.005859,46.818188,8.227511999999999,421659413.5
lva,can,56.879635,24.603189,56.130366,-106.34677099999999,421158937.0
can,lva,56.130366,-106.34677099999999,56.879635,24.603189,421158937.0
chn,fji,35.86166,104.195397,-16.578193,179.414413,420753685.0
fji,chn,-16.578193,179.414413,35.86166,104.195397,420753685.0
idn,ken,-0.789275,113.921327,-0.023559,37.906193,419068599.0
ken,idn,-0.023559,37.906193,-0.789275,113.921327,419068599.0
nga,mys,9.081999,8.675277000000001,4.210483999999999,101.97576600000001,418784339.5
mys,nga,4.210483999999999,101.97576600000001,9.081999,8.675277000000001,418784339.5
lka,kor,7.873054,80.77179699999999,35.907757000000004,127.766922,418096660.0
kor,lka,35.907757000000004,127.766922,7.873054,80.77179699999999,418096660.0
lka,pak,7.873054,80.77179699999999,30.375321000000003,69.345116,416682200.5
pak,lka,30.375321000000003,69.345116,7.873054,80.77179699999999,416682200.5
cze,egy,49.817492,15.472961999999999,26.820553000000004,30.802497999999996,413460949.0
egy,cze,26.820553000000004,30.802497999999996,49.817492,15.472961999999999,413460949.0
lbn,nld,33.854721000000005,35.862285,52.132633,5.291266,411703030.5
nld,lbn,52.132633,5.291266,33.854721000000005,35.862285,411703030.5
rou,hrv,45.943160999999996,24.96676,45.1,15.2,411265725.0
hrv,rou,45.1,15.2,45.943160999999996,24.96676,411265725.0
gha,bra,7.946527000000001,-1.0231940000000002,-14.235004,-51.92528,410397272.0
bra,gha,-14.235004,-51.92528,7.946527000000001,-1.0231940000000002,410397272.0
tur,est,38.963745,35.243322,58.595271999999994,25.013607,410349712.5
est,tur,58.595271999999994,25.013607,38.963745,35.243322,410349712.5
chn,isl,35.86166,104.195397,64.96305100000001,-19.020835,409225389.5
isl,chn,64.96305100000001,-19.020835,35.86166,104.195397,409225389.5
bgr,egy,42.733883,25.48583,26.820553000000004,30.802497999999996,407598645.0
egy,bgr,26.820553000000004,30.802497999999996,42.733883,25.48583,407598645.0
arg,phl,-38.416097,-63.616671999999994,12.879721,121.77401699999999,407085886.5
phl,arg,12.879721,121.77401699999999,-38.416097,-63.616671999999994,407085886.5
egy,rou,26.820553000000004,30.802497999999996,45.943160999999996,24.96676,406753315.0
rou,egy,45.943160999999996,24.96676,26.820553000000004,30.802497999999996,406753315.0
pol,bih,51.919438,19.145135999999997,43.915886,17.679076000000002,405962170.0
bih,pol,43.915886,17.679076000000002,51.919438,19.145135999999997,405962170.0
lva,esp,56.879635,24.603189,40.463667,-3.7492199999999998,405867610.5
esp,lva,40.463667,-3.7492199999999998,56.879635,24.603189,405867610.5
bel,mwi,50.503887,4.469936,-13.254307999999998,34.301525,405052364.5
mwi,bel,-13.254307999999998,34.301525,50.503887,4.469936,405052364.5
bel,nam,50.503887,4.469936,-22.957639999999998,18.49041,404974999.5
nam,bel,-22.957639999999998,18.49041,50.503887,4.469936,404974999.5
egy,sgp,26.820553000000004,30.802497999999996,1.352083,103.819836,404167487.5
sgp,egy,1.352083,103.819836,26.820553000000004,30.802497999999996,404167487.5
lux,swe,49.815273,6.129583,60.128161,18.643501,402649391.5
swe,lux,60.128161,18.643501,49.815273,6.129583,402649391.5
esp,aze,40.463667,-3.7492199999999998,40.143105,47.576927000000005,400955342.0
aze,esp,40.143105,47.576927000000005,40.463667,-3.7492199999999998,400955342.0
lka,che,7.873054,80.77179699999999,46.818188,8.227511999999999,400409596.0
che,lka,46.818188,8.227511999999999,7.873054,80.77179699999999,400409596.0
mus,gbr,-20.348404000000002,57.552152,55.378051,-3.435973,399508547.5
gbr,mus,55.378051,-3.435973,-20.348404000000002,57.552152,399508547.5
gbr,irn,55.378051,-3.435973,32.427908,53.68804599999999,398324744.0
irn,gbr,32.427908,53.68804599999999,55.378051,-3.435973,398324744.0
idn,cze,-0.789275,113.921327,49.817492,15.472961999999999,398024775.5
cze,idn,49.817492,15.472961999999999,-0.789275,113.921327,398024775.5
che,hrv,46.818188,8.227511999999999,45.1,15.2,397782578.5
hrv,che,45.1,15.2,46.818188,8.227511999999999,397782578.5
cri,ita,9.748917,-83.753428,41.87194,12.56738,397776335.5
ita,cri,41.87194,12.56738,9.748917,-83.753428,397776335.5
cmr,bel,7.369722,12.354722,50.503887,4.469936,396979978.0
bel,cmr,50.503887,4.469936,7.369722,12.354722,396979978.0
rus,lka,61.52401,105.31875600000001,7.873054,80.77179699999999,396260171.5
lka,rus,7.873054,80.77179699999999,61.52401,105.31875600000001,396260171.5
ind,cmr,20.593684,78.96288,7.369722,12.354722,396149138.5
cmr,ind,7.369722,12.354722,20.593684,78.96288,396149138.5
arg,dnk,-38.416097,-63.616671999999994,56.26392,9.501785,394764523.0
dnk,arg,56.26392,9.501785,-38.416097,-63.616671999999994,394764523.0
cze,phl,49.817492,15.472961999999999,12.879721,121.77401699999999,394282659.5
phl,cze,12.879721,121.77401699999999,49.817492,15.472961999999999,394282659.5
ltu,jpn,55.169438,23.881275,36.204824,138.252924,392943086.0
jpn,ltu,36.204824,138.252924,55.169438,23.881275,392943086.0
est,esp,58.595271999999994,25.013607,40.463667,-3.7492199999999998,392905611.5
esp,est,40.463667,-3.7492199999999998,58.595271999999994,25.013607,392905611.5
per,rus,-9.189967,-75.015152,61.52401,105.31875600000001,390322783.5
rus,per,61.52401,105.31875600000001,-9.189967,-75.015152,390322783.5
egy,nga,26.820553000000004,30.802497999999996,9.081999,8.675277000000001,390152264.5
nga,egy,9.081999,8.675277000000001,26.820553000000004,30.802497999999996,390152264.5
hkg,nga,22.396428,114.10949699999999,9.081999,8.675277000000001,388577831.5
nga,hkg,9.081999,8.675277000000001,22.396428,114.10949699999999,388577831.5
isr,fin,31.046051000000002,34.851612,61.92411,25.748151,388455176.5
fin,isr,61.92411,25.748151,31.046051000000002,34.851612,388455176.5
rus,nga,61.52401,105.31875600000001,9.081999,8.675277000000001,387926898.0
nga,rus,9.081999,8.675277000000001,61.52401,105.31875600000001,387926898.0
ind,mdg,20.593684,78.96288,-18.766947000000002,46.869107,387867105.5
mdg,ind,-18.766947000000002,46.869107,20.593684,78.96288,387867105.5
gbr,cri,55.378051,-3.435973,9.748917,-83.753428,386975682.5
cri,gbr,9.748917,-83.753428,55.378051,-3.435973,386975682.5
swe,arg,60.128161,18.643501,-38.416097,-63.616671999999994,386484504.0
arg,swe,-38.416097,-63.616671999999994,60.128161,18.643501,386484504.0
che,tza,46.818188,8.227511999999999,-6.369028,34.888822,385728876.0
tza,che,-6.369028,34.888822,46.818188,8.227511999999999,385728876.0
kaz,irn,48.019573,66.923684,32.427908,53.68804599999999,385608628.5
irn,kaz,32.427908,53.68804599999999,48.019573,66.923684,385608628.5
dom,ita,18.735692999999998,-70.162651,41.87194,12.56738,385419260.5
ita,dom,41.87194,12.56738,18.735692999999998,-70.162651,385419260.5
can,cri,56.130366,-106.34677099999999,9.748917,-83.753428,384876616.0
cri,can,9.748917,-83.753428,56.130366,-106.34677099999999,384876616.0
dom,jpn,18.735692999999998,-70.162651,36.204824,138.252924,384128452.0
jpn,dom,36.204824,138.252924,18.735692999999998,-70.162651,384128452.0
ita,moz,41.87194,12.56738,-18.665695,35.529562,383917668.5
moz,ita,-18.665695,35.529562,41.87194,12.56738,383917668.5
chn,mwi,35.86166,104.195397,-13.254307999999998,34.301525,383649524.5
mwi,chn,-13.254307999999998,34.301525,35.86166,104.195397,383649524.5
dnk,ukr,56.26392,9.501785,48.379433,31.16558,383584961.0
ukr,dnk,48.379433,31.16558,56.26392,9.501785,383584961.0
mys,chl,4.210483999999999,101.97576600000001,-35.675146999999996,-71.542969,382132039.5
chl,mys,-35.675146999999996,-71.542969,4.210483999999999,101.97576600000001,382132039.5
ury,nld,-32.522779,-55.765834999999996,52.132633,5.291266,381962939.5
nld,ury,52.132633,5.291266,-32.522779,-55.765834999999996,381962939.5
grc,ukr,39.074208,21.824312,48.379433,31.16558,381032452.5
ukr,grc,48.379433,31.16558,39.074208,21.824312,381032452.5
bel,tza,50.503887,4.469936,-6.369028,34.888822,380951703.0
tza,bel,-6.369028,34.888822,50.503887,4.469936,380951703.0
isl,swe,64.96305100000001,-19.020835,60.128161,18.643501,380366815.0
swe,isl,60.128161,18.643501,64.96305100000001,-19.020835,380366815.0
can,ecu,56.130366,-106.34677099999999,-1.8312389999999998,-78.183406,379933617.5
ecu,can,-1.8312389999999998,-78.183406,56.130366,-106.34677099999999,379933617.5
gha,tur,7.946527000000001,-1.0231940000000002,38.963745,35.243322,379903259.5
tur,gha,38.963745,35.243322,7.946527000000001,-1.0231940000000002,379903259.5
jpn,mng,36.204824,138.252924,46.862496,103.84665600000001,379485671.0
mng,jpn,46.862496,103.84665600000001,36.204824,138.252924,379485671.0
nld,dom,52.132633,5.291266,18.735692999999998,-70.162651,378742512.5
dom,nld,18.735692999999998,-70.162651,52.132633,5.291266,378742512.5
irl,arg,53.41291,-8.243889999999999,-38.416097,-63.616671999999994,378587662.5
arg,irl,-38.416097,-63.616671999999994,53.41291,-8.243889999999999,378587662.5
deu,pry,51.165690999999995,10.451526,-23.442503,-58.44383199999999,378076015.0
pry,deu,-23.442503,-58.44383199999999,51.165690999999995,10.451526,378076015.0
pry,ind,-23.442503,-58.44383199999999,20.593684,78.96288,377255876.5
ind,pry,20.593684,78.96288,-23.442503,-58.44383199999999,377255876.5
aut,mar,47.516231,14.550072,31.791702,-7.09262,377187391.5
mar,aut,31.791702,-7.09262,47.516231,14.550072,377187391.5
bra,tun,-14.235004,-51.92528,33.886917,9.537499,377088752.5
tun,bra,33.886917,9.537499,-14.235004,-51.92528,377088752.5
usa,mus,37.09024,-95.712891,-20.348404000000002,57.552152,376604918.5
mus,usa,-20.348404000000002,57.552152,37.09024,-95.712891,376604918.5
est,cze,58.595271999999994,25.013607,49.817492,15.472961999999999,375830839.5
cze,est,49.817492,15.472961999999999,58.595271999999994,25.013607,375830839.5
deu,mdg,51.165690999999995,10.451526,-18.766947000000002,46.869107,374246193.5
mdg,deu,-18.766947000000002,46.869107,51.165690999999995,10.451526,374246193.5
fra,jor,46.227638,2.213749,30.585164000000002,36.238414,374160750.0
jor,fra,30.585164000000002,36.238414,46.227638,2.213749,374160750.0
lbn,rou,33.854721000000005,35.862285,45.943160999999996,24.96676,371821937.0
rou,lbn,45.943160999999996,24.96676,33.854721000000005,35.862285,371821937.0
hkg,per,22.396428,114.10949699999999,-9.189967,-75.015152,371412409.5
per,hkg,-9.189967,-75.015152,22.396428,114.10949699999999,371412409.5
sgp,fji,1.352083,103.819836,-16.578193,179.414413,371183891.0
fji,sgp,-16.578193,179.414413,1.352083,103.819836,371183891.0
nor,svk,60.472024,8.468946,48.669026,19.699023999999998,371003970.0
svk,nor,48.669026,19.699023999999998,60.472024,8.468946,371003970.0
mex,mar,23.634501,-102.552784,31.791702,-7.09262,370898202.5
mar,mex,31.791702,-7.09262,23.634501,-102.552784,370898202.5
ind,svn,20.593684,78.96288,46.151241,14.995463,368877534.0
svn,ind,46.151241,14.995463,20.593684,78.96288,368877534.0
cri,col,9.748917,-83.753428,4.570868,-74.297333,368474069.5
col,cri,4.570868,-74.297333,9.748917,-83.753428,368474069.5
cyp,esp,35.126413,33.429859,40.463667,-3.7492199999999998,367485466.0
esp,cyp,40.463667,-3.7492199999999998,35.126413,33.429859,367485466.0
kor,dom,35.907757000000004,127.766922,18.735692999999998,-70.162651,367276497.5
dom,kor,18.735692999999998,-70.162651,35.907757000000004,127.766922,367276497.5
ita,pry,41.87194,12.56738,-23.442503,-58.44383199999999,367165363.5
pry,ita,-23.442503,-58.44383199999999,41.87194,12.56738,367165363.5
ken,rus,-0.023559,37.906193,61.52401,105.31875600000001,366147559.0
rus,ken,61.52401,105.31875600000001,-0.023559,37.906193,366147559.0
lbn,kor,33.854721000000005,35.862285,35.907757000000004,127.766922,365339589.0
kor,lbn,35.907757000000004,127.766922,33.854721000000005,35.862285,365339589.0
kaz,can,48.019573,66.923684,56.130366,-106.34677099999999,364779915.5
can,kaz,56.130366,-106.34677099999999,48.019573,66.923684,364779915.5
fra,mli,46.227638,2.213749,17.570692,-3.9961660000000006,363716303.5
mli,fra,17.570692,-3.9961660000000006,46.227638,2.213749,363716303.5
aze,rou,40.143105,47.576927000000005,45.943160999999996,24.96676,360915852.5
rou,aze,45.943160999999996,24.96676,40.143105,47.576927000000005,360915852.5
lbn,ind,33.854721000000005,35.862285,20.593684,78.96288,360751110.5
ind,lbn,20.593684,78.96288,33.854721000000005,35.862285,360751110.5
idn,omn,-0.789275,113.921327,21.512583,55.923255000000005,359749777.5
omn,idn,21.512583,55.923255000000005,-0.789275,113.921327,359749777.5
bel,blr,50.503887,4.469936,53.709807,27.953389,359207368.0
blr,bel,53.709807,27.953389,50.503887,4.469936,359207368.0
ltu,kor,55.169438,23.881275,35.907757000000004,127.766922,358467978.5
kor,ltu,35.907757000000004,127.766922,55.169438,23.881275,358467978.5
svk,mys,48.669026,19.699023999999998,4.210483999999999,101.97576600000001,357961793.0
mys,svk,4.210483999999999,101.97576600000001,48.669026,19.699023999999998,357961793.0
bra,kwt,-14.235004,-51.92528,29.311659999999996,47.481766,357583374.5
kwt,bra,29.311659999999996,47.481766,-14.235004,-51.92528,357583374.5
svn,jpn,46.151241,14.995463,36.204824,138.252924,357289740.0
jpn,svn,36.204824,138.252924,46.151241,14.995463,357289740.0
egy,hkg,26.820553000000004,30.802497999999996,22.396428,114.10949699999999,356775955.5
hkg,egy,22.396428,114.10949699999999,26.820553000000004,30.802497999999996,356775955.5
cri,bra,9.748917,-83.753428,-14.235004,-51.92528,356728218.5
bra,cri,-14.235004,-51.92528,9.748917,-83.753428,356728218.5
bfa,gha,12.238333,-1.561593,7.946527000000001,-1.0231940000000002,355630413.5
gha,bfa,7.946527000000001,-1.0231940000000002,12.238333,-1.561593,355630413.5
hkg,cri,22.396428,114.10949699999999,9.748917,-83.753428,355063665.5
cri,hkg,9.748917,-83.753428,22.396428,114.10949699999999,355063665.5
arm,geo,40.069099,45.038189,42.315407,43.356891999999995,354787663.5
geo,arm,42.315407,43.356891999999995,40.069099,45.038189,354787663.5
aze,gbr,40.143105,47.576927000000005,55.378051,-3.435973,354586318.5
gbr,aze,55.378051,-3.435973,40.143105,47.576927000000005,354586318.5
alb,srb,41.153332,20.168331,44.016521000000004,21.005859,352536240.5
srb,alb,44.016521000000004,21.005859,41.153332,20.168331,352536240.5
mys,fin,4.210483999999999,101.97576600000001,61.92411,25.748151,352457729.5
fin,mys,61.92411,25.748151,4.210483999999999,101.97576600000001,352457729.5
atg,usa,17.060816,-61.796428000000006,37.09024,-95.712891,351481115.5
usa,atg,37.09024,-95.712891,17.060816,-61.796428000000006,351481115.5
jor,kwt,30.585164000000002,36.238414,29.311659999999996,47.481766,351461141.0
kwt,jor,29.311659999999996,47.481766,30.585164000000002,36.238414,351461141.0
aus,per,-25.274398,133.775136,-9.189967,-75.015152,351247546.5
per,aus,-9.189967,-75.015152,-25.274398,133.775136,351247546.5
esp,pry,40.463667,-3.7492199999999998,-23.442503,-58.44383199999999,350012994.0
pry,esp,-23.442503,-58.44383199999999,40.463667,-3.7492199999999998,350012994.0
bra,svn,-14.235004,-51.92528,46.151241,14.995463,349713749.0
svn,bra,46.151241,14.995463,-14.235004,-51.92528,349713749.0
mys,dnk,4.210483999999999,101.97576600000001,56.26392,9.501785,348865382.0
dnk,mys,56.26392,9.501785,4.210483999999999,101.97576600000001,348865382.0
che,dza,46.818188,8.227511999999999,28.033886,1.6596259999999998,347780461.0
dza,che,28.033886,1.6596259999999998,46.818188,8.227511999999999,347780461.0
kaz,hun,48.019573,66.923684,47.162494,19.503304,347758598.5
hun,kaz,47.162494,19.503304,48.019573,66.923684,347758598.5
nor,hkg,60.472024,8.468946,22.396428,114.10949699999999,347123012.0
hkg,nor,22.396428,114.10949699999999,60.472024,8.468946,347123012.0
fra,bfa,46.227638,2.213749,12.238333,-1.561593,346007689.5
bfa,fra,12.238333,-1.561593,46.227638,2.213749,346007689.5
cri,chl,9.748917,-83.753428,-35.675146999999996,-71.542969,345083187.0
chl,cri,-35.675146999999996,-71.542969,9.748917,-83.753428,345083187.0
swe,srb,60.128161,18.643501,44.016521000000004,21.005859,343797715.5
srb,swe,44.016521000000004,21.005859,60.128161,18.643501,343797715.5
prt,cpv,39.399871999999995,-8.224454,16.002082,-24.013197,343478524.5
cpv,prt,16.002082,-24.013197,39.399871999999995,-8.224454,343478524.5
gbr,ecu,55.378051,-3.435973,-1.8312389999999998,-78.183406,342913374.5
ecu,gbr,-1.8312389999999998,-78.183406,55.378051,-3.435973,342913374.5
gbr,mng,55.378051,-3.435973,46.862496,103.84665600000001,341121881.5
mng,gbr,46.862496,103.84665600000001,55.378051,-3.435973,341121881.5
fra,cyp,46.227638,2.213749,35.126413,33.429859,341117926.5
cyp,fra,35.126413,33.429859,46.227638,2.213749,341117926.5
prt,hkg,39.399871999999995,-8.224454,22.396428,114.10949699999999,339676365.5
hkg,prt,22.396428,114.10949699999999,39.399871999999995,-8.224454,339676365.5
uga,jpn,1.373333,32.290275,36.204824,138.252924,339210534.5
jpn,uga,36.204824,138.252924,1.373333,32.290275,339210534.5
nor,idn,60.472024,8.468946,-0.789275,113.921327,339177167.5
idn,nor,-0.789275,113.921327,60.472024,8.468946,339177167.5
phl,pol,12.879721,121.77401699999999,51.919438,19.145135999999997,338987093.0
pol,phl,51.919438,19.145135999999997,12.879721,121.77401699999999,338987093.0
sgp,mar,1.352083,103.819836,31.791702,-7.09262,338723239.0
mar,sgp,31.791702,-7.09262,1.352083,103.819836,338723239.0
ury,tur,-32.522779,-55.765834999999996,38.963745,35.243322,338682898.0
tur,ury,38.963745,35.243322,-32.522779,-55.765834999999996,338682898.0
nzl,rus,-40.900557,174.88597099999998,61.52401,105.31875600000001,338520428.5
rus,nzl,61.52401,105.31875600000001,-40.900557,174.88597099999998,338520428.5
bel,ecu,50.503887,4.469936,-1.8312389999999998,-78.183406,338487851.0
ecu,bel,-1.8312389999999998,-78.183406,50.503887,4.469936,338487851.0
bfa,chn,12.238333,-1.561593,35.86166,104.195397,338040716.5
